node_1|node_2|edge|chunk_id|node_3|node_4
httpservletresponse|httpservlet|HttpServletResponse is an interface for constructing HTTP responses, as seen in the method signature of init(ServletConfig config) in the HttpServlet class.|8998ce943c414cfeb1e902855b471010
pingservlet2session2entity|httpservlet|implements the HttpServlet interface, which is a core part of Java Servlets.|60587972769947aa83f741647d6d9fae
pingservlet2session2entity|webservlet|is an annotation used to register this servlet with the web container.|60587972769947aa83f741647d6d9fae
pingservlet2session2entity|httpservletresponse|is a class provided by Servlets to send HTTP responses back to clients.|60587972769947aa83f741647d6d9fae
pingservlet2session2entity|tradeslsbbean|is an EJB3 (Enterprise JavaBeans) stateless session bean, which encapsulates business logic.|60587972769947aa83f741647d6d9fae
pingservlet2session2entity|tradeconfig|is a utility class used to generate a random stock symbol.|60587972769947aa83f741647d6d9fae
quotedatabean|entity ejb representing data in a database.|This servlet looks up the stocks price using this Entity EJB.|60587972769947aa83f741647d6d9fae
pingservlet2session2entity|common path|tests the common path of a Servlet calling a Session EJB which in turn calls an Entity EJB.|7f607128fed84dc79e8efb592a7ca7bf
tradeconfig|getprimiterations|is called to get the number of iterations for generating random symbols.|7f607128fed84dc79e8efb592a7ca7bf
tradeconfig|rndsymbol|is called to generate a random symbol.|7f607128fed84dc79e8efb592a7ca7bf
tradeslsblocal|getquote|is called with the generated symbol to instantiate the Quote Entity Bean and return a QuoteObject.|7f607128fed84dc79e8efb592a7ca7bf
symbol|quotedata|is passed as an argument to getQuote to retrieve quote information for the given symbol.|7f607128fed84dc79e8efb592a7ca7bf
tradeslsbbean|com.ibm.websphere.samples.daytrader.ejb3.tradeslsblocal|is an implementation of the Trade SL Session Bean (SLSB) interface, which is used to perform trade operations. It is specified using the TradeSLSBBean interface and implemented as a session bean in WebSphere Application Server's EJB container.|5bf33e92bfb24e35af008e7df3217456
ejb|tradeslsbbean!com.ibm.websphere.samples.daytrader.ejb3.tradeslsblocal|specifies the JNDI name for accessing the TradeSLSBBean object, where '!' separates the interface name from the implementation class name.|5bf33e92bfb24e35af008e7df3217456
dopost|httpservletrequest|is a method in the HttpServlet interface that is invoked when an HTTP POST request is received by this servlet. It forwards the request to the doGet() method.|5bf33e92bfb24e35af008e7df3217456
doget|httpservletrequest|is a method in the HttpServlet interface that is invoked when an HTTP GET or HEAD request is received by this servlet.|5bf33e92bfb24e35af008e7df3217456
req|httpservletrequest|refers to the current HTTP request being processed by a servlet. It allows accessing various details of the request, such as query string parameters, headers, and cookies.|5bf33e92bfb24e35af008e7df3217456
res|httpservletresponse|refers to the HTTP response that is sent back to the client after processing the request. It allows configuring various details of the response, such as status codes, headers, and output streams.|5bf33e92bfb24e35af008e7df3217456
symbol|string|is a variable that holds the stock symbol being traded. It is initialized with a randomly generated value using the TradeConfig.rndSymbol() method.|5bf33e92bfb24e35af008e7df3217456
quotedata|quotedatabean|is an object of the QuoteDataBean class, which represents the trade data for a given stock symbol. It is obtained using the tradeSLSBLocal.getQuote() method.|5bf33e92bfb24e35af008e7df3217456
quotedata|httpservletrequest|is set as an attribute of the HTTP request using the req.setAttribute() method, which allows passing data between servlets and JSP pages.|5bf33e92bfb24e35af008e7df3217456
findquote|quoteentitybean|is a method in the QuoteEntityBean class that is used to retrieve the trade data from the database. It instantiates the Quote Entity Bean (EJB) object and returns a QuoteObject containing the required information.|5bf33e92bfb24e35af008e7df3217456
getservletconfig|httpservlet|is a method in the HttpServlet interface that is invoked to obtain a reference to the ServletConfig object, which provides access to initialization parameters and context attributes of this servlet.|5bf33e92bfb24e35af008e7df3217456
getservletcontext|servletconfig|is a method in the ServletConfig interface that is invoked to obtain a reference to the ServletContext object, which provides access to the application's shared resources and configuration details.|5bf33e92bfb24e35af008e7df3217456
inittime|long|is set as an attribute of the HTTP request using the req.setAttribute() method, which allows passing data between servlets and JSP pages. It is used to measure the initialization time of the application.|5bf33e92bfb24e35af008e7df3217456
hitcount|int|is incremented in a loop that executes TradeConfig.getPrimIterations() times, where 'i' is the iteration number. It is used to simulate multiple hits to the application.|5bf33e92bfb24e35af008e7df3217456
ctx|servletcontext|is set as an attribute of the HTTP request using the req.setAttribute() method, which allows passing data between servlets and JSP pages. It is used to access the ServletContext object from within a JSP page.|5bf33e92bfb24e35af008e7df3217456
quotedataprimitive.jsp|string|is a resource name that specifies the location of a JSP (JavaServer Pages) file, which is used to display the trade data in a user-friendly format.|5bf33e92bfb24e35af008e7df3217456
web primitive|servlet|web primitive refers to Servlet, which is a web component that handles HTTP requests.|d20ca879b7f246c8a1de681811ac4568
web primitive|session|web primitive can be associated with Session, as sessions provide client-specific data storage between server requests. Web primitives like Servlets and JSPs are often used to manage sessions.|d20ca879b7f246c8a1de681811ac4568
web primitive|entity ejb|web primitive can be related to Entity EJB, as web primitives like Servlets and JSPs are often used to interact with entity beans.|d20ca879b7f246c8a1de681811ac4568
web primitive|jsp path|web primitive is associated with JSP paths, as web components like Servlets and JSPs reside in specific paths within the web application.|d20ca879b7f246c8a1de681811ac4568
pingservlet2session2entitycollection|java|is a programming language used to write the Java code in this file.|24883702a44646fb8a7f7506163da998
pingservlet2session2entitycollection|com.ibm.websphere.samples.daytrader.web.prims.ejb3|is a package containing this Java class.|24883702a44646fb8a7f7506163da998
pingservlet2session2entitycollection|javax.servlet|implements the Servlet interface used by this Java class.|24883702a44646fb8a7f7506163da998
pingservlet2session2entitycollection|annotation.webservlet|is used to register this Java class as a servlet in web.xml file.|24883702a44646fb8a7f7506163da998
tradeslsblocal|tradeslsbbean|is the local interface for accessing tradeSLSBBean EJB object.|24883702a44646fb8a7f7506163da998
log|java.util|is a utility class used to log errors and messages in this Java code.|24883702a44646fb8a7f7506163da998
initialcontext|javax.naming|is used to lookup the tradeSLSBLocal object from JNDI.|24883702a44646fb8a7f7506163da998
ejb|java:comp/env|is a naming context for accessing environment properties and EJB objects in this Java code.|24883702a44646fb8a7f7506163da998
pingservlet2session2entitycollection|servlet|PingServlet2Session2EntityCollection is a subclass of HttpServlet, which makes it a type of servlet in Java Servlets.|d958e1276b984364ad346865bf5350f7
servlet|servlet component|A servlet is a component that processes requests from clients and generates responses to those requests.|d958e1276b984364ad346865bf5350f7
tradeslsbbean|ejb|TradeSLSBBean is an EJB (Enterprise JavaBeans) component that can be invoked remotely by clients and servers.|d958e1276b984364ad346865bf5350f7
ejb/tradeslsbbean!com.ibm.websphere.samples.daytrader.ejb3.tradeslsblocal|ejb lookup string|This is a JNDI (Java Naming and Directory Interface) lookup string for accessing the TradeSLSBBean component.|d958e1276b984364ad346865bf5350f7
daytrader.ee7|application context root|This is the application context root for accessing resources within the daytrader EAR (Enterprise ARchive) file.|d958e1276b984364ad346865bf5350f7
daytrader|ear filename|This is the name of the EAR (Enterprise ARchive) file containing the DayTrader sample application.|d958e1276b984364ad346865bf5350f7
pingservlet2session2entitycollection|servlet calling a session ejb|PingServlet2Session2EntityCollection tests the common path of a Servlet calling a Session EJB|f575764c3c2848bfbdad42f4989b3d35
pingservlet2session2entitycollection|session ejb|which in turn calls a Session EJB|f575764c3c2848bfbdad42f4989b3d35
tradeconfig.getprimiterations()|int iter = tradeconfig.getprimiterations();||f575764c3c2848bfbdad42f4989b3d35
userid|userid = tradeconfig.rnduserid();||f575764c3c2848bfbdad42f4989b3d35
tradeslsblocal|tradeslsbbean!com.ibm.websphere.samples.daytrader.ejb3.tradeslsblocal||f575764c3c2848bfbdad42f4989b3d35
holdingdatabeans|collection<?> holdingdatabeans = null;||f575764c3c2848bfbdad42f4989b3d35
quoteobject|holdingdata holdingquotes = new holdingdata(userid, quoteobject);||f575764c3c2848bfbdad42f4989b3d35
quoteentitybean|tradeslsblocal.create(quote);||f575764c3c2848bfbdad42f4989b3d35
quoteobject|holdingdata holdingquotes = new holdingdata(userid, quoteobject);||f575764c3c2848bfbdad42f4989b3d35
tradeconfig|static class tradeconfig||f575764c3c2848bfbdad42f4989b3d35
rnduserid()|userid = tradeconfig.rnduserid();||f575764c3c2848bfbdad42f4989b3d35
getholdings()|holdingdatabeans = tradeslsblocal.getholdings(userid);||f575764c3c2848bfbdad42f4989b3d35
inittime|output|The variable 'output' is being assigned the value of 'initTime'.|1ab73946b62041ef8dd6bf0cfe5546dd
hitcount|output|The variable 'output' is being concatenated with the value of 'hitCount' using '<BR>' as a separator.|1ab73946b62041ef8dd6bf0cfe5546dd
userid|output|The variable 'output' is being concatenated with the value of 'userID' using '<HR>User: ' as a prefix and ' is currently holding ' as a suffix.|1ab73946b62041ef8dd6bf0cfe5546dd
holdingdatabeans|output|Each element in the 'holdingDataBeans' collection is being concatenated with '<BR>' and appended to the 'output' variable.|1ab73946b62041ef8dd6bf0cfe5546dd
holdingdatabean|holdingdatabeans|The 'holdingDataBeans' collection contains elements of type 'HoldingDataBean'.|1ab73946b62041ef8dd6bf0cfe5546dd
out.println(output.tostring())|try block|The variable 'output' is being printed to the output stream 'out' using 'println()'.|1ab73946b62041ef8dd6bf0cfe5546dd
node_1|node_2|edge|chunk_id
pingservlet2sessionlocal|httpservlet|is a subclass of|b38f15778ed34a08b769544d08209195
daytrader.ejb3.tradeslsblocal|trade.tradeslsbbean|aliased as in Java Naming and Directory Interface (JNDI)|b38f15778ed34a08b769544d08209195
daytrader.ejb3.tradeslsblocal|com.ibm.websphere.samples.daytrader.ejb3.tradeslsblocal|is the same class as|b38f15778ed34a08b769544d08209195
daytrader.ejb3.tradeslsblocal|com.ibm.websphere.samples.daytrader.ejb3.tradeslsblocalbean|is the same class as (bean-managed persistence)|b38f15778ed34a08b769544d08209195
daytrader.util.log|com.ibm.websphere.samples.daytrader.ejb3.tradeslsblocal|is used by|b38f15778ed34a08b769544d08209195
daytrader.util.tradeconfig|pingservlet2sessionlocal|is accessed by|b38f15778ed34a08b769544d08209195
javax.servlet.http.httpservletrequest|doget(httpservletrequest, httpservletresponse)|is the argument for|b38f15778ed34a08b769544d08209195
javax.servlet.http.httpservletrequest|dopost(httpservletrequest, httpservletresponse)|is the argument for|b38f15778ed34a08b769544d08209195
com.ibm.websphere.samples.daytrader.ejb3.tradeslsblocal|calculateinvestmentreturn|is invoked by|b38f15778ed34a08b769544d08209195
com.ibm.websphere.samples.daytrader.ee7.pingservlet2sessionlocal|javax.naming.initialcontext|obtains a reference to|b38f15778ed34a08b769544d08209195
servlet|http request handler|A Servlet is a Java component that processes HTTP requests and generates HTTP responses. It is used to extend the functionality of a web server by running Java code.|94de848d2e624162aa8b500ceaf327c0
webservlet annotation|java annotation for registering servlets|The @WebServlet annotation in Java Servlet API is used to register a servlet with the web application.|94de848d2e624162aa8b500ceaf327c0
servlet mapping|url path for servlet handling|Each Servlet has a specific URL path or mapping that identifies which requests should be handled by that Servlet.|94de848d2e624162aa8b500ceaf327c0
ejb3|enterprise javabeans|EJB3 is the latest version of Enterprise JavaBeans (EJB), which is a component-based architecture for enterprise applications.|94de848d2e624162aa8b500ceaf327c0
remote interface|client-side interface to ejb methods|In EJB3, remote interfaces define the client-side view of a session bean or entity bean. They allow clients to access session beans and entity beans remotely over a network.|94de848d2e624162aa8b500ceaf327c0
tradeslsbremote|remote interface for tradeslsbbean|TradeSLSBRemote is the remote interface for the TradeSessionBean (TradeSLSBBean) in our context.|94de848d2e624162aa8b500ceaf327c0
stateless session ejb|ejb component with stateful interactions|A Stateless Session Bean is a server-side component that manages conversations between clients and other components in an application.|94de848d2e624162aa8b500ceaf327c0
calculateinvestmentreturn method|method for calculating investment return|The calculateInvestmentReturn() method is defined in the TradeSessionBean (TradeSLSBBean) and is used to calculate the investment return based on three random numbers.|94de848d2e624162aa8b500ceaf327c0
tradeconfig class|class for configuring trade application|The TradeConfig class in our context is used to set configuration parameters for the TradeApplication.|94de848d2e624162aa8b500ceaf327c0
log class|utility class for logging messages|The Log class is a utility class that provides logging functionality in our context.|94de848d2e624162aa8b500ceaf327c0
httpservletrequest|httpservletresponse|The function doPost receives an HttpServletRequest object and returns the response in an HttpServletResponse object.|2e4d5f50e7de41398eab2577a8b24405
doget|dopost|Both functions are overridden methods in this Servlet class.|2e4d5f50e7de41398eab2577a8b24405
httpservletrequest|"res.setcontenttype(""text/html"")"|The request object is used to set the content type for the response.|2e4d5f50e7de41398eab2577a8b24405
java.io.printwriter|res.getwriter()|The response writer is obtained from the response object.|2e4d5f50e7de41398eab2577a8b24405
stringbuffer|output = new stringbuffer(100)|A string buffer is used to concatenate the HTML output instead of using concatenation of Strings.|2e4d5f50e7de41398eab2577a8b24405
math.random() * 1000000|double rnd1 = math.random() * 1000000|Two random numbers are generated to simulate investment and initial value.|2e4d5f50e7de41398eab2577a8b24405
math.random() * 1000000|double rnd2 = math.random() * 1000000|Two random numbers are generated to simulate investment and initial value.|2e4d5f50e7de41398eab2577a8b24405
tradeconfig.getprimiterations()|int iter = tradeconfig.getprimiterations()|The number of iterations for the simulation is obtained from a configuration class.|2e4d5f50e7de41398eab2577a8b24405
tradeslsbremote|double increase = tradeslsbremote.investmentreturn(rnd1, rnd2)|A remote session bean named tradeSLSB is invoked to perform the investment calculation.|2e4d5f50e7de41398eab2577a8b24405
exception calling trade.investmentreturn |tradeslsbremote|In the method init, an exception is thrown while trying to access tradeSLSBRemote when it has not been injected through dependency injection. This exception is caused by a call to trade.investmentReturn within the context of this method.|99a00bdf049f4c20855f85faaa32c11b
pingservlet2session|tradeslsbremote|The method init is called on an instance of PingServlet2Session, and within this method, tradeSLSBRemote is accessed through dependency injection. This indicates a potential relationship between these two concepts.|99a00bdf049f4c20855f85faaa32c11b
inittime|hitcount|Both initTime and hitCount are initialized within the method init of PingServlet2Session, suggesting a possible connection between them in this context.|99a00bdf049f4c20855f85faaa32c11b
tradeslsbremote|log|The variable 'tradeSLSBRemote' is assigned a value when it is null, and the error message 'PingServlet2Session:init - Injection of tradeSLSBRemote failed - performing JNDI lookup!' is logged using the Log class.|0c46efaccbbd456781de092e01ebae89
try|exception|The keyword 'try' introduces a block of code to handle exceptions, and the exception variable 'ex' is declared inside this block.|0c46efaccbbd456781de092e01ebae89
context|initialcontext|The object 'context' is instantiated as an InitialContext, and this operation may throw an Exception.|0c46efaccbbd456781de092e01ebae89
tradeslsbremote|context|The variable 'tradeSLSBRemote' is assigned a value by performing a JNDI lookup using the 'context' object, and this operation may throw an Exception.|0c46efaccbbd456781de092e01ebae89
log|exception|The error message 'Lookup of tradeSLSBRemote failed!!!' is logged using the Log class, and it may be followed by a stack trace printed to the console.|0c46efaccbbd456781de092e01ebae89
httpservletconfig|httpservlet|The ServletConfig object 'config' is assigned to the field 'config' of the HttpServlet instance, and this operation may throw a ServletException.|0c46efaccbbd456781de092e01ebae89
package|import|The package 'com.ibm.websphere.samples.daytrader.web.prims.ejb3' is imported into the current class, and other classes or interfaces may also be imported using the 'import' statement.|0c46efaccbbd456781de092e01ebae89
ejb|servletconfig|The field 'servletConfig' of type ServletConfig is annotated with the @WebServlet annotation, and a value for the EJB variable 'tradeSLSBRemote' is retrieved using this configuration object.|0c46efaccbbd456781de092e01ebae89
httpservletrequest|httpservlet|The method 'getServletConfig()' of type ServletConfig is invoked on the HttpServletRequest object, and it may return a null value if the request does not have a configured servlet.|0c46efaccbbd456781de092e01ebae89
httpservletrequest|ioexception|The method 'setContentLength(int)' of type HttpServletRequest is invoked to set the length of the content in bytes, and it may throw an IOException if the request does not have a content body.|0c46efaccbbd456781de092e01ebae89
httpservletrequest|httpservlet|The method 'setCharacterEncoding(String)' of type HttpServletRequest is invoked to set the character encoding for the request, and it may throw an UnsupportedEncodingException if the specified encoding is not supported by the servlet container.|0c46efaccbbd456781de092e01ebae89
httpservlet|httpservletrequest|The HttpServlet instance 'this' is initialized with the ServletConfig object and the HttpServletRequest object, and it may throw a ServletException if any of these arguments are null.|0c46efaccbbd456781de092e01ebae89
httpservlet|servletexception|The constructor for the HttpServlet class is invoked to initialize an instance of the Servlet class, and it may throw a ServletException if any initialization errors occur.|0c46efaccbbd456781de092e01ebae89
two phase ping|servlet calling a session ejb|tests the path of a Servlet calling a Session EJB|21075fc4a5294d98b3c3028dda40bd0d
two phase ping|session ejb|which in turn calls an Entity EJB to read a DB row (quote)|21075fc4a5294d98b3c3028dda40bd0d
quoteobject|quote entity bean|instantiated by findQuote|21075fc4a5294d98b3c3028dda40bd0d
pingservlet2twophase|tradeconfig|getPrimIterations(); and tradeSLSBLocal.pingTwoPhase(symbol)|21075fc4a5294d98b3c3028dda40bd0d
pingservlet2twophase|log|"catch (Exception ne) { Log.error(ne, ""PingServlet2TwoPhase.goGet(...): exception getting QuoteData through Trade""); throw ne; }"|21075fc4a5294d98b3c3028dda40bd0d
quoteobject|quotedata|returned by getQuote|21075fc4a5294d98b3c3028dda40bd0d
jms queue|tradebrokerqueue|sent a message to TradeBrokerQueue JMS queue|21075fc4a5294d98b3c3028dda40bd0d
exception|general exception caught|caught in the doGet method of PingServlet2TwoPhase class. General Exception caught string is being passed to sendError method for HTTP status code 500.|de86bd91f8d045d580a9ee5a5b56004b
actiondecoder|com.ibm.websphere.samples.daytrader.web.websocket|is a class in the com.ibm.websphere.samples.daytrader.web.websocket package.|de86bd91f8d045d580a9ee5a5b56004b
actiondecoder|text type decoder|ActionDecoder is coded to be a Text type decoder expecting JSON format.|cc6af2b9a8594c748c1e220facd5f219
json format|incoming messages|ActionDecoder expecting JSON format for incoming messages.|cc6af2b9a8594c748c1e220facd5f219
actionmessage|object of type string|ActionMessage is decoded into object of type String in the decode method.|cc6af2b9a8594c748c1e220facd5f219
endpointconfig|init method|EndpointConfig init method is called during initialization.|cc6af2b9a8594c748c1e220facd5f219
java|programming language|Java is a popular programming language used for developing various applications including web applications. In this context, Java is being used to implement a specific feature in the Daytrader application.|6d90a101db584f87800bb91ad8d82c67
json|data interchange format|JSON (JavaScript Object Notation) is a widely-used data interchange format that allows for the easy exchange of data between various systems. In this context, JSON is being used to parse and manipulate data.|6d90a101db584f87800bb91ad8d82c67
websocket|communication protocol|WebSocket is a communication protocol that allows for bidirectional, real-time communication between a client and a server over a single TCP connection. In this context, WebSocket is being used as part of the Daytrader application's web interface.|6d90a101db584f87800bb91ad8d82c67
daytrader|stock trading simulation application|Daytrader is a stock trading simulation application designed to provide users with a realistic and educational trading experience. In this context, the Daytrader application is being implemented in WebSphere.|6d90a101db584f87800bb91ad8d82c67
websphere|application server|WebSphere is an IBM-provided application server used for deploying and managing Java-based web applications. In this context, WebSphere is being used to host the Daytrader application.|6d90a101db584f87800bb91ad8d82c67
apache license|open source software licensing framework|The Apache License is an open source software licensing framework that provides users with a wide range of freedoms and permissions when it comes to using and distributing software.|6d90a101db584f87800bb91ad8d82c67
licensed under the apache license|software distribution term|In this context, the Daytrader application is being distributed under the terms of the Apache License, providing users with a wide range of freedoms and permissions when it comes to using and distributing the software.|6d90a101db584f87800bb91ad8d82c67
log|logger utility class|In this context, Log is being used as part of an error handling mechanism for the Daytrader application. Log provides a simple and efficient way to manage logging functionality.|6d90a101db584f87800bb91ad8d82c67
actionmessage|dodecoding|Method 'doDecoding' of class 'ActionMessage'|a4c44cb00d114fd58711039c9b409b06
string|jsontext|Parameter 'jsonText' of method 'doDecoding' of class 'ActionMessage'|a4c44cb00d114fd58711039c9b409b06
jsonparser|parser|Variable 'parser' used in try-catch block inside method 'doDecoding' of class 'ActionMessage'|a4c44cb00d114fd58711039c9b409b06
stringreader|new stringreader(jsontext)|Parameter 'jsonText' passed to constructor 'StringReader' used in try-catch block inside method 'doDecoding' of class 'ActionMessage'|a4c44cb00d114fd58711039c9b409b06
log|log.error()|Method 'error' of class 'Log'|a4c44cb00d114fd58711039c9b409b06
exception|e|Variable 'e' used in try-catch block inside method 'doDecoding' of class 'ActionMessage'|a4c44cb00d114fd58711039c9b409b06
log|log.trace()|Method 'trace' of class 'Log'|a4c44cb00d114fd58711039c9b409b06
string|decodedaction|Field 'decodedAction' of class 'ActionMessage'|a4c44cb00d114fd58711039c9b409b06
jsondecoder|jsonmessage|Class JsonDecoder is used to decode JSON messages, and the decoded message object is stored in class JsonMessage.|731e6e4b879449a28e177e04587562ee
jsonobject|jsonmessage|The decoded JSON message is extracted from a JSONObject using the Json.createReader() method.|731e6e4b879449a28e177e04587562ee
jsonencoder|jsonmessage|JsonEncoder is a class that implements Encoder.Text interface for encoding JsonMessage objects in text format and sending them over WebSocket connections.|76635865179c472b9feddd7f00a13487
jsonobject|jsonmessage|JsonMessage object contains a key-value pair extracted from a JSON message using the Json.createReader() method in Java's JSON (JavaScript Object Notation) processing library.|76635865179c472b9feddd7f00a13487
com.ibm.websphere.samples.daytrader.web|jsonencoder|JsonEncoder class is located in the com.ibm.websphere.samples.daytrader.web package within the daytrader-ee7-web project.|76635865179c472b9feddd7f00a13487
com.ibm.websphere.samples.daytrader|jsonencoder|JsonEncoder class is a part of the com.ibm.websphere.samples.daytrader project, which provides sample applications for IBM WebSphere Application Server (WAS) Liberty profiles.|76635865179c472b9feddd7f00a13487
java's json processing library|jsonobject|The Json.createReader() method used to extract key-value pairs from a JSON message is a part of Java's built-in JSON (JavaScript Object Notation) processing library.|76635865179c472b9feddd7f00a13487
websocket connections|jsonencoder|JsonEncoder class is used to encode and send JsonMessage objects over WebSocket connections, which are bidirectional, full-duplex channels of communication between clients and servers over the Internet.|76635865179c472b9feddd7f00a13487
jsonmessage|com.ibm.websphere.samples.daytrader.web.websocket.jsonmessage|is a type of|49e1b4025c6649b2865bc5d90ad19de9
key|jsonmessage|has a field named|49e1b4025c6649b2865bc5d90ad19de9
value|jsonmessage|has a field named|49e1b4025c6649b2865bc5d90ad19de9
encodeexception|com.ibm.websphere.samples.daytrader.web.websocket.jsonmessage|can throw an exception of type|49e1b4025c6649b2865bc5d90ad19de9
endpointconfig|endpointconfig|is a parameter of method init in class com.ibm.websphere.samples.daytrader.web.websocket.JsonWebSocketImpl|49e1b4025c6649b2865bc5d90ad19de9
com.ibm.websphere.samples.daytrader.web.websocket|com.ibm.websphere.samples.daytrader.web.websocket.jsonwebsocketimpl|is a package containing class com.ibm.websphere.samples.daytrader.web.websocket.JsonWebSocketImpl|49e1b4025c6649b2865bc5d90ad19de9
com.ibm.websphere.samples.daytrader|com.ibm.websphere.samples.daytrader.web.websocket|is a package containing package com.ibm.websphere.samples.daytrader.web.websocket|49e1b4025c6649b2865bc5d90ad19de9
com.ibm.websphere.samples.daytrader|com.ibm.websphere.samples.daytrader.web|is a package containing package com.ibm.websphere.samples.daytrader.web.websocket|49e1b4025c6649b2865bc5d90ad19de9
com.ibm.websphere.samples.daytrader|com.ibm.websphere.samples.daytrader|is a package containing package com.ibm.websphere.samples.daytrader.web|49e1b4025c6649b2865bc5d90ad19de9
com.ibm.websphere.samples.daytrader|com.ibm.websphere.samples.daytrader.ee7|is a package containing package com.ibm.websphere.samples.daytrader.web|49e1b4025c6649b2865bc5d90ad19de9
com.ibm.websphere.samples.daytrader|com.ibm.websphere.samples.daytrader|is a package containing package com.ibm.websphere.samples.daytrader.ee7|49e1b4025c6649b2865bc5d90ad19de9
com.ibm.websphere.samples.daytrader|com.ibm.websphere.samples|is a package containing package com.ibm.websphere.samples.daytrader|49e1b4025c6649b2865bc5d90ad19de9
com.ibm.websphere.samples|com.ibm.websphere.samples|is a package containing package com.ibm.websphere.samples.daytrader|49e1b4025c6649b2865bc5d90ad19de9
com.ibm.websphere|com.ibm.websphere.samples|is a package containing package com.ibm.websphere.samples|49e1b4025c6649b2865bc5d90ad19de9
com.ibm|com.ibm.websphere|is a package containing package com.ibm.websphere|49e1b4025c6649b2865bc5d90ad19de9
marketsummarywebsocket|class|MarketSummaryWebSocket is a class in the provided context.|66778c97a26e49d48d2fd7861d5401c0
getvalue|method|getValue is a method of the MarketSummaryWebSocket class as per the given context.|66778c97a26e49d48d2fd7861d5401c0
setvalue|method|setValue is a method of the MarketSummaryWebSocket class as per the given context.|66778c97a26e49d48d2fd7861d5401c0
value|field|value is a field of the MarketSummaryWebSocket class in the provided context.|66778c97a26e49d48d2fd7861d5401c0
countdownlatch|class|CountDownLatch is a class used in the given context as seen from Line 38.|66778c97a26e49d48d2fd7861d5401c0
closereason|interface|CloseReason is an interface used in the provided context as observed from Line 56.|66778c97a26e49d48d2fd7861d5401c0
endpointconfig|interface|EndpointConfig is an interface used in the given context as seen from Line 73.|66778c97a26e49d48d2fd7861d5401c0
jsonobjectbuilder|class|JsonObjectBuilder is a class utilized in the provided context as observed from Line 94.|66778c97a26e49d48d2fd7861d5401c0
session|interface|Session is an interface used in the given context as seen from Line 115.|66778c97a26e49d48d2fd7861d5401c0
message|interface|Message is an interface utilized in the provided context as observed from Line 137.|66778c97a26e49d48d2fd7861d5401c0
jsonvalue|interface|JsonValue is an interface used in the given context as seen from Line 154.|66778c97a26e49d48d2fd7861d5401c0
iterable|interface|Iterable is an interface utilized in the provided context as observed from Line 173.|66778c97a26e49d48d2fd7861d5401c0
set|class|Set is a class used in the given context as seen from Line 194.|66778c97a26e49d48d2fd7861d5401c0
jsonobject|class|JsonObject is a class utilized in the provided context as observed from Line 213.|66778c97a26e49d48d2fd7861d5401c0
collections|class|Collections is a class used in the given context as seen from Line 234.|66778c97a26e49d48d2fd7861d5401c0
websocketendpoint|session|The WebSocketEndPoint class creates a Session object to communicate with the client.|c6d140bf119d49fc8943b30f7d78a797
websocketendpoint|endpointconfig|The WebSocketEndPoint annotation specifies the configuration object used by the server container.|c6d140bf119d49fc8943b30f7d78a797
marketsummarywebsocket|websocketendpoint|The MarketSummaryWebSocket class is a subclass of WebSocketEndPoint.|c6d140bf119d49fc8943b30f7d78a797
actiondecoder.class|serverendpoint|The ServerEndpoint annotation specifies the endpoint URI and optional configuration properties for the WebSocket Endpoint.|c6d140bf119d49fc8943b30f7d78a797
session|set<session>|The Set of active Sessions is synchronized by the sessions variable, which is a HashSet to minimize resource usage.|c6d140bf119d49fc8943b30f7d78a797
marketsummarywebsocket|sessions|The MarketSummaryWebSocket class stores the Set of active Sessions in the sessions variable, which is accessible from the onOpen() and sendMarketSummary() methods.|c6d140bf119d49fc8943b30f7d78a797
countdownlatch|latch|The CountDownLatch is used to synchronize the initialization of the WebSocketEndPoint class.|c6d140bf119d49fc8943b30f7d78a797
marketsummarywebsocket|latch|The MarketSummaryWebSocket class initializes a CountDownLatch object called latch, which is used to ensure that the onOpen() method is executed only once.|c6d140bf119d49fc8943b30f7d78a797
actionmessage|message|The ActionMessage class is used to encapsulate WebSocket messages and their associated content.|c6d140bf119d49fc8943b30f7d78a797
string|action|The String variable 'action' stores the decoded action value received from the client in the sendMarketSummary() method.|c6d140bf119d49fc8943b30f7d78a797
tradeaction|taction|The TradeAction class is used to represent a trade action, such as buy or sell, and contains relevant data.|c6d140bf119d49fc8943b30f7d78a797
tradeaction|taction|TradeAction is a variable of type TradeAction named tAction.|dd77d48ff6834995b0122d12a5464f48
action|null|The value of action is null.|dd77d48ff6834995b0122d12a5464f48
action|update|The value of action is update.|dd77d48ff6834995b0122d12a5464f48
tradeaction|maksummary|TradeAction has a method named getMarketSummary, which returns a JSON object called mkSummary.|dd77d48ff6834995b0122d12a5464f48
mksummary|null|No relationship found between mkSummary and null.|dd77d48ff6834995b0122d12a5464f48
currentsession|getasyncremote|The method getAsyncRemote is called on currentSession.|dd77d48ff6834995b0122d12a5464f48
recentstockchangelist|isempty|The boolean value of RecentStockChangeList being empty is checked.|dd77d48ff6834995b0122d12a5464f48
mksummary|currentsession.getasyncremote().sendtext(mksummary.tostring());|The JSON object mkSummary is sent as a text message to the current session.|dd77d48ff6834995b0122d12a5464f48
recentstockchangelist|stockchangesinjson|A JSON object containing recent stock changes is obtained from RecentStockChangeList using the method stockChangesInJSON.|dd77d48ff6834995b0122d12a5464f48
